dataset,CC(rf),CC(bcts(rf)),ACC(rf),ACC(bcts(rf)),PCC(rf),PCC(bcts(rf)),PACC(rf),PACC(bcts(rf)),EMQ(rf),EMQ(bcts(rf)),FM(rf),FM(bcts(rf)),DyS(rf),DyS(bcts(rf)),MS(rf),MS(bcts(rf)),HDy(rf),HDy(bcts(rf)),KDEyML(rf),KDEyML(bcts(rf)),MLQ(rf),MLQ(bcts(rf)),"QuantCal(rf,3)","QuantCal(bcts(rf),3)","QuantCal(rf,5)","QuantCal(bcts(rf),5)","QuantCal(rf,10)","QuantCal(bcts(rf),10)","QuantCal(lr,3)","QuantCal(bcts(lr),3)","QuantCal(lr,5)","QuantCal(bcts(lr),5)","QuantCal(lr,10)","QuantCal(bcts(lr),10)","QuantCal(knn,3)","QuantCal(bcts(knn),3)","QuantCal(knn,5)","QuantCal(bcts(knn),5)","QuantCal(knn,10)","QuantCal(bcts(knn),10)"
namao,0.02,0.02,0.0127003282670438,0.0125518216866285,0.0430999999999999,0.034927845311055306,0.0108187204116674,0.01050009467076735,0.0092729860104674,0.0082901869160043,0.0115817159097005,0.0116275668594836,0.0088044167015346,0.008992808839138,0.010017216384943,0.010128971504136199,0.0199999999999999,0.01,0.0196960211480376,0.0199662426853192,0.012712163274244,0.0128246062541773,3.469446951953614e-16,3.6082248300317592e-16,1.214306433183765e-15,1.3253287356462806e-15,1.7208456881689926e-15,1.7347234759768069e-15,0.0124229617890445,0.0124652338811628,0.0124146124146212,0.0125694374305672,0.0124146124146051,0.0124229617890332,0.0,0.0,0.0,0.0,0.0,0.0
occupancy,0.0099999999999999,0.0099999999999999,0.00494797938144235,0.0049108257274452,0.0098,0.00989939020032825,0.00455470323060155,0.0045626772455607,0.00269840365176005,0.00278630487465885,0.00428047442159605,0.0043508300350793,0.0029978802162463,0.0030520543578415,0.004108064762914,0.0040693262665515,0.01,0.01,0.0004888893004999001,0.00054720074512765,0.0060911314005857,0.0065296737765977,3.6082248300317592e-16,3.6082248300317592e-16,1.214306433183765e-15,1.214306433183765e-15,1.6653345369377348e-15,1.7347234759768069e-15,0.0048860298538266,0.0049605411499418,0.0049605411499499,0.0049466144073723,0.0049648997863569,0.0049466144073681,0.0,0.0,0.0,0.0,0.0,0.0
page-blocks,0.05,0.05,0.0189482143500666,0.0183988841043862,0.0835215782828283,0.0800452041394408,0.015428911809726751,0.01522684587123475,0.009990054735011949,0.00998196613609185,0.012648748148506,0.0124651607205995,0.011425817233946,0.01160165370087075,0.0143215646589672,0.0139460724108496,0.05,0.05,0.032006296507003096,0.0315954869361697,0.021707535402327,0.0205809587849851,4.163336342344337e-16,3.8857805861880484e-16,1.4363510381087965e-15,1.4155343563970746e-15,1.7347234759768069e-15,1.7347234759768069e-15,0.019572282448117,0.0183119827198965,0.0187748571165427,0.0181842456608628,0.0192485168094991,0.0185771144278528,0.0,0.0,0.0,0.0,0.0,0.0
pendigits,0.0099999999999999,0.0099999999999999,0.0058906154580702,0.0055846918686957,0.03800000000000015,0.01999999181770455,0.0067754436686082,0.0056317645022998,0.0069773109423732,0.0029805694777687002,0.0058754787068115,0.004498723811342,0.0037276482085322,0.0032922929452972,0.0042706736614112,0.0042268316211825,0.02,0.02,0.0011258524847946498,0.0004894474040053501,0.0074558506050192,0.007087980804650699,3.469446951953614e-16,3.6082248300317592e-16,1.214306433183765e-15,1.214306433183765e-15,1.7208456881689926e-15,1.7347234759768069e-15,0.0059826327960363,0.0059840312579613,0.0060973503299076,0.0060107931092101,0.0057578279413311,0.0055465066437849,0.0,0.0,0.0,0.0,0.0,0.0
phoneme,0.0699999999999999,0.0699999999999999,0.027717282988012598,0.0278922301574914,0.1094,0.09616235958143846,0.0228387184512173,0.0230781812368752,0.02024297874813355,0.0186408844623257,0.024679337836068,0.0246139897861843,0.01910618834005345,0.0195277913031629,0.021549084965057648,0.0220313119258044,0.0399999999999999,0.0399999999999999,0.05614796708314605,0.0586370055034435,0.0303922214475584,0.030926890473022,4.85722573273506e-16,4.85722573273506e-16,1.4710455076283324e-15,1.4710455076283324e-15,2.1926904736346838e-15,2.1926904736346838e-15,0.0281197010613553,0.0292344395437741,0.0285714285714311,0.0282288407024312,0.028029355968495248,0.0284293562887444,0.0,0.0,0.0,0.0,0.0,0.0
php50jXam,0.0,0.0,0.0049597478154873,0.0051129357004165,0.0146000000000001,0.0072445464821685,0.0055243229222925495,0.00482598871318715,0.00506628492297495,0.00264072797222935,0.0045190039729002,0.0045959622891639,0.0034279152384798,0.0034751918936283,0.004033107047754151,0.0041016511217544,0.0099999999999999,2.775557561562892e-17,0.00013389005877765,3.211333662769822e-05,0.0074154453607185,0.0067443761635037,3.6082248300317592e-16,3.6082248300317592e-16,1.214306433183765e-15,1.214306433183765e-15,1.7347234759768069e-15,1.6653345369377348e-15,0.0044461333840039,0.0049824425813597,0.0046080013590435,0.0041658966044403,0.0041007913656622,0.0041658966044414,0.0,0.0,0.0,0.0,0.0,0.0
phpGUrE90,0.09,0.09,0.0369340995053826,0.0390197444022704,0.1304000000000001,0.12118683442142615,0.0320270106204362,0.03168205750291775,0.030237314413460552,0.027276922714163,0.0351707631043976,0.0348105341723141,0.02775159783058765,0.02798333974032375,0.03073290592630475,0.0308062607480381,0.0499999999999999,0.0499999999999999,0.0794820328191634,0.082038290482879,0.0461492820872649,0.0428571428569246,1.061650767297806e-15,1.1171619185290638e-15,1.5959455978986625e-15,1.5959455978986625e-15,4.1563974484404306e-15,4.211908599671688e-15,0.0420048528543895,0.0427895891654591,0.0406432426478667,0.0405149507248203,0.0387019416724974,0.039439042779179145,0.0,0.0,0.0,0.0,0.0,0.0
phphQEck0,0.0,0.0,0.0001883663798918,0.0001954046462106,0.0011,0.00145412834973705,0.0008231089175447,0.0008992919601886,0.0002844669408719,0.00033466817182885,0.0006045595268399,0.0005446773491352,0.001320856311093,0.0013654087051407,0.0001905657543867,0.0001926505941488,0.0,0.0,1.3951726567304479e-05,1.3944523496872696e-05,6.17436657357473e-13,6.603606550470431e-13,3.6082248300317592e-16,3.6082248300317592e-16,1.2177758801357186e-15,1.214306433183765e-15,1.6653345369377348e-15,1.6653345369377348e-15,7.771561172376097e-16,7.771561172376097e-16,2.6367796834847468e-15,2.6367796834847468e-15,1.609823385706477e-15,1.609823385706477e-15,0.0,0.0,0.0,0.0,0.0,0.0
phplE7q6h,0.04,0.04,0.0188981360764645,0.018904128126099,0.1185999999999999,0.06523599688987661,0.0181608350369332,0.016167506144545297,0.04678735088309735,0.01295143364669575,0.0187450235913967,0.0187184846285238,0.0131473160373571,0.01352638527577295,0.015810854963983947,0.015371775974929,0.03,0.0199999999999999,0.03173692300098515,0.039967719344343955,0.0226943798923764,0.0225179696763164,3.8857805861880484e-16,3.8857805861880484e-16,1.4224732503009818e-15,1.4363510381087965e-15,1.7347234759768069e-15,1.7347234759768069e-15,0.0190922048559782,0.0190078679715923,0.0190040376850579,0.0190040376850536,0.0190030697267156,0.0192670056142883,0.0,0.0,0.0,0.0,0.0,0.0
phpMD2hR6,0.0099999999999999,0.0099999999999999,0.0057824033485868,0.0060411510937543,0.0122999999999998,0.0097919414496944,0.00530693538573305,0.005155816776432049,0.00412132458651815,0.0037261922711771,0.0057824060106104,0.0060113001964382,0.00402872528340005,0.0041602162193791,0.0048491883061881,0.004953671096689,2.775557561562892e-17,2.775557561562892e-17,0.0042446050523116,0.0038915551992657,0.0061228829870162,0.0061819968389741,3.6082248300317592e-16,3.6082248300317592e-16,1.214306433183765e-15,1.2212453270876722e-15,1.6653345369377348e-15,1.7347234759768069e-15,0.0057761732851961,0.0056869709142927,0.0056869709142874,0.0057761732852078,0.0053918958379684,0.0057761732851936,0.0,0.0,0.0,0.0,0.0,0.0
phpmPOD5A,0.31,0.38,0.0624899737113158,0.0894445093247097,0.301,0.34078170562025756,0.047604833256423854,0.04879623291022375,0.06662911549349465,0.07742632204987504,0.04767607973907,0.04801648486941,0.041429994804162956,0.0409271781982251,0.05129248581688125,0.05494192775081145,0.13,0.12,0.2846736491299925,0.2780646843012464,0.0666711559455573,0.0999501060209917,0.0999999999999997,0.0999999999999999,0.09999999999999934,0.0999999999999999,0.099999999999999,0.0999999999999999,0.0719895287958078,0.0999999999999999,0.07401197853159355,0.0999999999999999,0.0701691896705312,0.0999999999999999,0.0999999999999999,0.1,0.0999999999999999,0.0999999999999999,0.0999999999999999,0.0999999999999999
phpWfYmlu,0.03,0.0299999999999999,0.0151362866069346,0.0132182730591601,0.0799000000000001,0.04078634105141795,0.01361862613354,0.01210900688663125,0.024890208920703802,0.010063935234739599,0.0142278917252377,0.0134864611907342,0.0101127288154302,0.0101667018675759,0.012024395585205301,0.0116502523197754,0.02,0.01,0.02382160175095505,0.02860835975237195,0.0137048096025058,0.0129701404901747,3.6082248300317592e-16,3.6082248300317592e-16,1.3808398868775384e-15,1.214306433183765e-15,1.7347234759768069e-15,1.7208456881689926e-15,0.0138042131350707,0.0130431928227805,0.0130966568399861,0.0129594337054094,0.0132504207967263,0.0123222081396919,0.0,0.0,0.0,0.0,0.0,0.0
phpwRjVjk,0.06,0.06,0.0246772691809243,0.0246956413169503,0.07649999999999985,0.08203288612208315,0.020875994490083802,0.02099325100650505,0.01910922251334645,0.0177066486648377,0.0249550416075393,0.0253306034979004,0.0181996114721017,0.0179223292045467,0.0205419554756658,0.0202993566685451,0.02,0.02,0.0546404988098302,0.05309163296554825,0.025000000000901,0.0250000000003491,4.85722573273506e-16,4.440892098500626e-16,1.4710455076283324e-15,1.457167719820518e-15,2.0816681711721685e-15,2.1371793224034263e-15,0.025004709238183,0.0252878048780521,0.0249999999999937,0.0250000000000082,0.0249822607936482,0.0249999999999959,0.0,0.0,0.0,0.0,0.0,0.0
phpxijhaP,0.0199999999999999,0.0199999999999999,0.0110483335000107,0.0110483335000107,0.0924999999999999,0.031076667840984902,0.013058806984800851,0.00995969675851055,0.0409961361932238,0.00813993856947195,0.0110462536500493,0.0110462536500493,0.008108445216224901,0.0081417732463498,0.00987568574498365,0.0091380148328896,0.0299999999999999,0.01,0.0114969651727818,0.010859504430824299,0.0106477431869195,0.0115597762752876,3.6082248300317592e-16,3.6082248300317592e-16,1.214306433183765e-15,1.3253287356462806e-15,1.7208456881689926e-15,1.7208456881689926e-15,0.0111072746106434,0.0114118696031479,0.011570862700606,0.0112883444264706,0.0115558842562615,0.0111682442861738,0.0,0.0,0.0,0.0,0.0,0.0
pol,0.01,0.01,0.0081693228680682,0.008097626779084,0.0337,0.0174638765197581,0.00799613146904615,0.0069378588379756505,0.0114740046778751,0.0051679569852140506,0.008003664497363,0.0077301135141201,0.0051862517569884,0.00539575309416165,0.006728850454096149,0.006440601077708949,0.01,0.0099999999999999,0.009952022241037101,0.009999480823718501,0.010526315788417,0.0094202957131307,3.6082248300317592e-16,3.6082248300317592e-16,1.214306433183765e-15,1.214306433183765e-15,1.6930901125533637e-15,1.7347234759768069e-15,0.0081540152000703,0.0081118330379932,0.0082502036752308,0.0079601406799618,0.0081128101822303,0.0079601406799568,0.0,0.0,0.0,0.0,0.0,0.0
pollen,0.28,0.2799999999999999,0.5,0.5,0.2917,0.29942948826173416,0.5,0.4212410373358213,0.30199332541643475,0.2774719363453277,0.4758311204432306,0.5,0.36226481981580216,0.4770026398675305,0.4,0.5,0.31,0.4,0.2822247146026925,0.5,0.2796365413510432,0.285562732130181,0.3191862676557319,0.3345706446639103,0.31310419048842664,0.3200120082155093,0.3251188367983016,0.3000714079085875,0.4,0.4499256134033202,0.4,0.4400000000002416,0.4,0.40188402382172356,0.4,0.4,0.4,0.4,0.4,0.4
puma32H,0.0699999999999999,0.0699999999999999,0.026416409867105,0.0264867228274758,0.1813,0.10660454412493009,0.0266406209996055,0.02382639494531975,0.0994211386393479,0.0213834644551858,0.0264172323430841,0.0264584683910436,0.0222311327010317,0.02175106730953845,0.0245313543076469,0.0230599315304732,0.03,0.0299999999999999,0.059129777618768906,0.06591895361732786,0.0297023279954569,0.0283878966849926,4.440892098500626e-16,4.85722573273506e-16,1.4710455076283324e-15,1.457167719820518e-15,2.1371793224034263e-15,2.1371793224034263e-15,0.0271547840711072,0.0266049865346268,0.0268527948322411,0.0265602322206212,0.0266049865346003,0.0263140466012363,0.0,0.0,0.0,0.0,0.0,0.0
puma8NH,0.09,0.09,0.0358951621801042,0.036169061444727,0.1478,0.13603052571722296,0.03110434675555985,0.0312464809511666,0.03018873448413535,0.02773088274034355,0.0358978228105146,0.0360649498977857,0.02815331154974605,0.0280653678425848,0.0304336958683994,0.03068518289790475,0.0399999999999999,0.03,0.08736007530272749,0.0888694886962863,0.0388577995046822,0.0390140620888539,6.938893903907228e-16,6.938893903907228e-16,1.5959455978986625e-15,1.5959455978986625e-15,2.248201624865942e-15,2.248201624865942e-15,0.0360410848858003,0.036640479153702,0.0361577849421505,0.0367340778750489,0.0357142857143229,0.035583737976342,0.0,0.0,0.0,0.0,0.0,0.0
quake,0.2699999999999999,0.49,0.4,0.5,0.26229999999999987,0.2544821191638946,0.4,0.4,0.2493657204566586,0.2657614340497759,0.4,0.4999999999999998,0.32315159670521876,0.3999554476059523,0.4,0.5,0.29,0.39,0.26593714146029684,0.4396935531766287,0.2775658194434873,0.299999999999998,0.3499873560918218,0.2999999999999996,0.3414278193888553,0.2997379029581565,0.3334151927485028,0.2999664545454555,0.4,0.3000000000000005,0.4,0.3,0.4,0.3000000000000001,0.4,0.4,0.3999999999999999,0.5,0.4,0.5
space_ga,0.0899999999999999,0.0899999999999999,0.0355591788557096,0.0355660393458365,0.1356000000000001,0.13204263164963595,0.030951776555101902,0.0307337320821386,0.027638424052117548,0.027406189699975103,0.0351201249147167,0.0353741202032043,0.027798111528707502,0.028061460379456997,0.0298983207361896,0.0298451768391162,0.03,0.03,0.07887997589407855,0.07945942896869854,0.04000006044555725,0.039976379636102996,6.938893903907228e-16,9.506284648352905e-16,1.5820678100908479e-15,1.5820678100908479e-15,2.248201624865942e-15,2.248201624865942e-15,0.0360833443228275,0.0370090905824377,0.035935992657048,0.0355638745905806,0.0354592916607545,0.0349200260825848,0.0,0.0,0.0,0.0,0.0,0.0
spambase,0.03,0.03,0.0153782224101697,0.0153220571169897,0.0628,0.0447806423450227,0.01408654782373325,0.013570830544483749,0.01629636170338805,0.01193018075883175,0.0151623054770158,0.0155010202695753,0.011835007073082299,0.011988018016408,0.01293863836022385,0.01318318817566955,0.02,0.01,0.021007617017291598,0.02213335173195405,0.0171430698939651,0.0170475966654115,3.6082248300317592e-16,3.6082248300317592e-16,1.366962099069724e-15,1.3808398868775384e-15,1.7347234759768069e-15,1.7347234759768069e-15,0.0153674973232862,0.0155628274879067,0.0150363991668133,0.01530653220170815,0.01496829995382,0.0152542372881294,0.0,0.0,0.0,0.0,0.0,0.0
sylva_prior,0.02,0.0199999999999999,0.0114443024576239,0.0098153692290707,0.0867999999999999,0.04980849352066235,0.00990755393906145,0.0085719997020955,0.016401235513773052,0.0056961433052063505,0.0087198876190955,0.0060895131703185,0.0055518820090034,0.0051605676508201,0.0073613676903150505,0.007333649762108849,0.0399999999999999,0.03,0.0152838712975489,0.019901361894174803,0.0111441167293241,0.0108300037719858,3.6082248300317592e-16,3.6082248300317592e-16,1.3253287356462806e-15,1.3253287356462806e-15,1.7347234759768069e-15,1.7347234759768069e-15,0.0117289612474208,0.0100763927706368,0.0121009918845695,0.0092014420697948,0.0119523140034132,0.0096249210208868,0.0,0.0,0.0,0.0,0.0,0.0
tictactoe,0.01,0.01,0.0090909090909091,0.0077637947725072,0.0972000000000002,0.019469702638386002,0.0145897073030431,0.00856553483309905,0.055726549020230554,0.0063368937049737995,0.0116333216978249,0.0098192122120329,0.0063063518663524,0.0050776552964972,0.0085643256681168,0.0068914866270885,0.0299999999999999,0.01,0.0078556060190307,0.0099612043565247,0.0171428571432117,0.0141359149880163,3.6082248300317592e-16,3.6082248300317592e-16,1.3114509478384662e-15,1.3808398868775384e-15,1.7347234759768069e-15,1.6930901125533637e-15,0.0112161104131369,0.0091243423171893,0.0103778318088846,0.0081118330380037,0.0106856225636258,0.0078185260500727,0.0,0.0,0.0,0.0,0.0,0.0
transfusion,0.28,0.4499999999999999,0.1661399094111726,0.2715111321648509,0.228428141215652,0.25015345064395295,0.1176307997184847,0.12183909489962691,0.15414666514979675,0.13366553818757385,0.1364994804860488,0.1999999999999999,0.1387968317631578,0.15049151204555167,0.1228718703976435,0.20771572979368563,0.25,0.21,0.20779657281674252,0.2323406785801685,0.14569738490057826,0.2120485919703146,0.1999999999999996,0.2496778242149699,0.1999999999999989,0.2499471940611098,0.1999999999999977,0.2496556807879652,0.176487919858579,0.2645161290322386,0.1745593653892108,0.2164237888932956,0.167681836173281,0.2242857142853423,0.1999999999999999,0.2,0.1999999999999999,0.3,0.1999999999999999,0.2
visualizing_soil,0.0,0.0,3.349280551320777e-05,0.0,0.0002999999999999,0.0004315502925456,0.0002510034594287,0.00032429170880085,0.0001058639715102,0.0001754539830476,1.0216356366998802e-06,1.0216356366998802e-06,0.0008026392240149,0.0008026392240149,3.3492805513235524e-05,2.775557561562892e-17,0.0,0.0,1.384830134593118e-05,1.3848336255672944e-05,6.810940700319179e-13,7.143313718316335e-13,3.6082248300317592e-16,3.3306690738754696e-16,1.214306433183765e-15,1.2177758801357186e-15,1.6930901125533637e-15,1.6792123247455493e-15,7.771561172376097e-16,7.771561172376097e-16,2.6367796834847468e-15,2.6367796834847468e-15,1.609823385706477e-15,1.609823385706477e-15,0.0,0.0,0.0,0.0,0.0,0.0
wind,0.0799999999999999,0.0799999999999999,0.030219521682740398,0.0299897208824226,0.1203999999999999,0.1128349890449298,0.025803721406572902,0.025610083034525902,0.0225608442396474,0.021407956777309,0.0303925339410819,0.0303939658921052,0.02184469695015425,0.0218904509256804,0.02445100968453435,0.0245229213583631,0.03,0.0299999999999999,0.06879576210899249,0.06997354911605966,0.0318181822419253,0.0324326058810751,4.85722573273506e-16,6.245004513516507e-16,1.4710455076283324e-15,1.547373340571312e-15,2.1926904736346838e-15,2.1926904736346838e-15,0.0301025653286254,0.030423437706427,0.030260438197603,0.02999533654592,0.0295912892535441,0.0299266511364536,0.0,0.0,0.0,0.0,0.0,0.0
wine-q-red,0.1099999999999999,0.1099999999999999,0.0452072709097156,0.0458548069754536,0.1631,0.15626906165191995,0.038415375192076856,0.039499284433641105,0.03571038807280885,0.0342877275843967,0.045445939718667,0.0465545826230969,0.03426307871255885,0.03491937216918345,0.03689235896079475,0.0377333822515821,0.04,0.04,0.0971526650951191,0.0987452622554977,0.0527540808783656,0.052366959901939805,0.0439999999999999,0.0490000000000002,1.6653345369377348e-15,0.0510000000000012,0.0190000000000017,0.0240000000000016,0.0475391647499343,0.0510420730008411,0.0472241189138049,0.0483143296077753,0.04619492143319405,0.0480173035328294,0.0,0.0,0.0,0.0,0.0,0.0
wine-q-white,0.12,0.11,0.0413235466626447,0.0414322113450449,0.1589,0.1495102486317334,0.03505051033379835,0.0361040535541041,0.031816648603696,0.0287563084484592,0.0389404703804279,0.0398059519688063,0.0298783293245169,0.0299471704039318,0.03362200668944525,0.03460994572543915,0.0499999999999999,0.05,0.10195959707028121,0.10414361931256995,0.0482229150090084,0.0499283381246514,1.1032841307212493e-15,1.1032841307212493e-15,1.5959455978986625e-15,1.5959455978986625e-15,4.225786387479502e-15,4.225786387479502e-15,0.0435052185594629,0.0454954954954993,0.04259208121572075,0.0432782355048652,0.0423326990168244,0.041899781285200846,0.0,0.0,0.0,0.0,0.0,0.0
winetype,0.0,0.0,0.0050181518998172,0.0048965369659516,0.01762916666666655,0.00914513261646675,0.00557544502129865,0.0047460990056309,0.0058135465932228,0.0033601418366053003,0.0059650096933746,0.0049584406522741,0.0038010545124844,0.0041914225556916,0.0045345821918263,0.0043781059760209,0.01,0.0099999999999999,0.00128776933289955,0.00086498552679285,0.0060543556136024,0.0057271772740388,3.6082248300317592e-16,3.6082248300317592e-16,1.214306433183765e-15,1.214306433183765e-15,1.7208456881689926e-15,1.7208456881689926e-15,0.0050091546619727,0.0046080013590387,0.0046378054007731,0.0046080013590474,0.0046378054007885,0.0046080013590489,0.0,0.0,0.0,0.0,0.0,0.0
yeast,0.22,0.24,0.0784023406330348,0.0829956824975091,0.2083000000000001,0.2124720555742648,0.061974738736972845,0.063975264681975,0.0543754721786595,0.055849275900933554,0.0714083065374376,0.0736139632807058,0.06106175591609965,0.0634960397708135,0.06425291155398535,0.0679600804349445,0.09,0.09,0.1791701866351888,0.17989014789265356,0.0816696545499781,0.0857644234525514,0.0999999999999999,0.0999999999999999,0.0999999999999994,0.0999999999999999,0.0999999999999999,0.0999999999999999,0.085015829134515,0.0874985510606241,0.0803964757709578,0.0872231344323724,0.0790289952798496,0.0836496350364691,0.0999999999999999,0.0999999999999999,0.0999999999999999,0.0999999999999999,0.0999999999999999,0.0999999999999999
